timestamp,signal_tipo,signal_precio,signal_vol,last_price,position_qty,position_avg,fees,num_open_orders,num_buy_orders,num_sell_orders,buy_spacing_avg,buy_spacing_min,buy_spacing_max,num_buy_same_price,buy_vol_total,buy_vol_avg,tp_price,tp_qty,tp_distance,sl_price,sl_distance,bot_version,symbol,fills_seq,volatilidad,drawdown,drawdown_max_5
2025-09-27 13:56:23.594544+00:00,SOPORTE,200.0,282.26,0.0,0.0,0.0,0.0,4,4,0,0.556666666666691,0.4699999999997999,0.7300000000000182,0,0.096,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4017.36:0.024;BUY:4015.69:0.024;BUY:4016.89:0.024;BUY:4016.16:0.024,2200.8898265428907,0.0,0.0
2025-09-27 13:56:33.630516+00:00,SOPORTE,3000.0,1507.634,4019.26,0.0,0.0,0.0,4,4,0,0.556666666666691,0.4699999999997999,0.7300000000000182,0,0.096,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4017.36:0.024;BUY:4015.69:0.024;BUY:4016.89:0.024;BUY:4016.16:0.024,2201.1016429006627,-4019.26,0.0
2025-09-27 13:56:43.942310+00:00,SOPORTE,200.0,1581.6570000000002,4019.13,0.0,0.0,0.0,6,6,0,0.47200000000002545,0.03999999999996362,0.6900000000000546,0,0.14400000000000002,0.024000000000000004,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4018.05:0.024;BUY:4017.36:0.024;BUY:4016.85:0.024;BUY:4015.69:0.024;BUY:4016.89:0.024;BUY:4016.16:0.024,2201.289670913394,-4019.13,0.0
2025-09-27 14:13:28.135506+00:00,nan,0.0,0.0,4022.87,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,,1797.780452427381,-4022.87,0.0
2025-09-27 14:13:38.135623+00:00,SOPORTE,200.0,1518.073,4023.2,0.0,0.0,0.0,2,2,0,11.659999999999854,11.659999999999854,11.659999999999854,0,0.049,0.0245,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:3999.54:0.025;BUY:4011.20:0.024,1798.2983264102756,-4023.2,0.0
2025-09-27 14:13:48.153223+00:00,SOPORTE,200.0,1549.543,4023.35,0.0,0.0,0.0,4,4,0,7.483333333333273,1.199999999999818,11.659999999999854,0,0.097,0.02425,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4020.79:0.024;BUY:3999.54:0.025;BUY:4021.99:0.024;BUY:4011.20:0.024,2.1682181625248704,-4023.35,-4019.13
2025-09-27 14:14:32.518875+00:00,SOPORTE,3830.75,134.731,4022.3,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,,1.746553749617929,-4022.3,-4019.13
2025-09-27 14:14:42.597612+00:00,SOPORTE,3830.75,207.391,4022.29,0.0,0.0,0.0,2,2,0,1.2000000000002728,1.2000000000002728,1.2000000000002728,0,0.048,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4021.09:0.024;BUY:4019.89:0.024,0.49433794139838605,-4022.29,-4022.29
2025-09-27 14:14:52.628152+00:00,SOPORTE,200.0,2434.535,4022.0,0.0,0.0,0.0,4,4,0,0.4033333333333455,0.009999999999763531,1.1900000000000546,0,0.096,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4021.09:0.024;BUY:4019.88:0.024;BUY:4021.08:0.024;BUY:4019.89:0.024,0.6051198230975833,-4022.0,-4022.0
2025-09-27 14:17:17.014971+00:00,nan,0.0,0.0,4020.49,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,,1.0295290186803927,-4020.49,-4020.49
2025-09-27 14:17:27.044860+00:00,SOPORTE,3980.0,1133.9470000000001,4020.33,0.0,0.0,0.0,2,2,0,11.659999999999854,11.659999999999854,11.659999999999854,0,0.049,0.0245,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4008.83:0.024;BUY:3997.17:0.025,0.9876082220718708,-4020.33,-4020.33
2025-09-27 14:21:26.686391+00:00,SOPORTE,200.0,554.1529999999999,4018.4,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,,1.5563643533253229,-4018.4,-4018.4
2025-09-27 14:21:36.701609+00:00,DUMP,0.0,0.0,4017.5,0.0,0.0,0.0,2,2,0,1.2000000000002728,1.2000000000002728,1.2000000000002728,0,0.048,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4015.99:0.024;BUY:4017.19:0.024,1.7910415964736544,-4017.5,-4017.5
2025-09-27 14:21:46.720308+00:00,SOPORTE,200.0,101.01,4017.5,0.0,0.0,0.0,2,2,0,22.090000000000146,22.090000000000146,22.090000000000146,0,0.05,0.025,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:3995.40:0.025;BUY:3973.31:0.025,1.4771018923202652,-4017.5,-4017.5
2025-09-27 14:21:56.761522+00:00,SOPORTE,200.0,1507.487,4017.83,0.0,0.0,0.0,2,2,0,1.199999999999818,1.199999999999818,1.199999999999818,0,0.048,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4016.29:0.024;BUY:4015.09:0.024,1.1864948378710791,-4017.83,-4017.5
2025-09-27 14:22:06.763056+00:00,DUMP,0.0,0.0,4017.27,0.0,0.0,0.0,2,2,0,1.199999999999818,1.199999999999818,1.199999999999818,0,0.048,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4015.42:0.024;BUY:4016.62:0.024,0.4392607429459848,-4017.27,-4017.27
2025-09-27 14:22:16.765528+00:00,SOPORTE,200.0,1506.9989999999998,4017.39,0.0,0.0,0.0,2,2,0,22.09999999999991,22.09999999999991,22.09999999999991,0,0.05,0.025,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:3973.08:0.025;BUY:3995.18:0.025,0.20849460494961672,-4017.39,-4017.27
2025-09-27 14:22:26.787193+00:00,SOPORTE,200.0,1510.969,4017.33,0.0,0.0,0.0,2,2,0,1.199999999999818,1.199999999999818,1.199999999999818,0,0.048,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4014.98:0.024;BUY:4016.18:0.024,0.22154006475811183,-4017.33,-4017.27
2025-09-27 14:22:36.793236+00:00,SOPORTE,200.0,2782.549,4017.15,0.0,0.0,0.0,2,2,0,1.199999999999818,1.199999999999818,1.199999999999818,0,0.048,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4016.12:0.024;BUY:4014.92:0.024,0.2593838859545532,-4017.15,-4017.15
2025-09-27 14:22:46.807583+00:00,SOPORTE,200.0,1514.0669999999998,4017.34,0.0,0.0,0.0,2,2,0,1.2000000000002728,1.2000000000002728,1.2000000000002728,0,0.048,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4014.74:0.024;BUY:4015.94:0.024,0.09208691705513455,-4017.34,-4017.15
2025-09-27 14:22:56.826657+00:00,SOPORTE,3000.0,4666.868,4017.72,0.0,0.0,0.0,2,2,0,1.2000000000002728,1.2000000000002728,1.2000000000002728,0,0.048,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4014.93:0.024;BUY:4016.13:0.024,0.20767763551426996,-4017.72,-4017.15
2025-09-27 14:23:12.431075+00:00,nan,0.0,0.0,4017.36,0.0,0.0,0.0,2,2,0,1.2000000000002728,1.2000000000002728,1.2000000000002728,0,0.048,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4015.31:0.024;BUY:4016.51:0.024,0.20796634413479,-4017.36,-4017.15
2025-09-27 14:23:42.527807+00:00,DUMP,0.0,0.0,4015.61,0.0,0.0,0.0,7,7,0,4.016666666666727,4.0099999999997635,4.020000000000437,0,0.171,0.02442857142857143,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4005.31:0.024;BUY:3997.27:0.025;BUY:3993.26:0.025;BUY:4001.29:0.024;BUY:4013.34:0.024;BUY:4009.33:0.024;BUY:3989.24:0.025,0.8233650468002227,-4015.61,-4015.61
2025-09-27 14:24:12.555102+00:00,DUMP,0.0,0.0,4015.12,0.0,0.0,0.0,8,8,0,6.825714285714314,6.820000000000164,6.829999999999927,0,0.198,0.02475,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4008.78:0.024;BUY:3981.48:0.025;BUY:3988.30:0.025;BUY:3995.13:0.025;BUY:3961:0.025;BUY:3974.65:0.025;BUY:4001.96:0.024;BUY:3967.82:0.025,1.1774548824868512,-4015.12,-4015.12
2025-09-27 14:24:42.618735+00:00,SOPORTE,200.0,1519.06,4015.68,0.0,0.0,0.0,8,8,0,6.825714285714249,6.819999999999709,6.830000000000382,0,0.198,0.02475,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:3980.99:0.025;BUY:4008.29:0.024;BUY:3974.17:0.025;BUY:3987.82:0.025;BUY:3960.51:0.025;BUY:4001.47:0.024;BUY:3994.64:0.025;BUY:3967.34:0.025,1.1611287612886532,-4015.68,-4015.12
2025-09-27 14:25:12.633104+00:00,SOPORTE,200.0,1515.218,4016.87,0.0,0.0,0.0,2,2,0,1.2100000000000364,1.2100000000000364,1.2100000000000364,0,0.048,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4014.48:0.024;BUY:4013.27:0.024,0.942533819176571,-4016.87,-4015.12
2025-09-27 14:25:50.424495+00:00,nan,0.0,0.0,4018.23,0.0,0.0,0.0,2,2,0,1.199999999999818,1.199999999999818,1.199999999999818,0,0.048,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4015.66:0.024;BUY:4014.46:0.024,1.2552569459245746,-4018.23,-4015.12
2025-09-27 14:25:55.498573+00:00,SOPORTE,3616.4,183.96099999999998,4018.22,0.0,0.0,0.0,4,4,0,4.620000000000043,4.619999999999891,4.620000000000346,0,0.097,0.02425,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4008.99:0.024;BUY:3999.75:0.025;BUY:4004.37:0.024;BUY:4013.61:0.024,1.4265447768271557,-4018.22,-4015.12
2025-09-27 14:26:00.582881+00:00,SOPORTE,200.0,2617.7290000000003,4018.23,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0.024,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4015.81:0.024,1.1487950210084865,-4018.23,-4015.68
2025-09-27 14:26:05.597104+00:00,SOPORTE,200.0,341.972,4018.23,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0.024,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4015.82:0.024,0.607107898395648,-4018.23,-4016.87
2025-09-27 14:26:10.644612+00:00,SOPORTE,200.0,193.789,4018.23,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0.024,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4015.82:0.024,0.004472168887421635,-4018.23,-4018.22
2025-09-27 14:26:15.647062+00:00,SOPORTE,3941.38,701.624,4018.72,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0.024,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4015.82:0.024,0.22029525708606268,-4018.72,-4018.22
2025-09-27 14:27:07.188706+00:00,SOPORTE,200.0,1541.5659999999998,4017.54,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0.024,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4016.31:0.024,0.42077309834931476,-4017.54,-4017.54
2025-09-27 14:27:37.215009+00:00,DUMP,0.0,0.0,4016.71,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0.024,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4015.13:0.024,0.7802115099728313,-4016.71,-4016.71
2025-09-27 14:28:07.207051+00:00,SOPORTE,3000.0,1874.362,4016.71,0.0,0.0,0.0,5,5,0,6.827499999999986,6.819999999999709,6.830000000000382,0,0.123,0.0246,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4003.05:0.024;BUY:3982.57:0.025;BUY:3989.40:0.025;BUY:3996.22:0.025;BUY:4009.88:0.024,0.8996499320811588,-4016.71,-4016.71
2025-09-27 14:28:37.293378+00:00,SOPORTE,200.0,112.45599999999999,4016.71,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0.024,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4014.30:0.024,0.8825927714938114,-4016.71,-4016.71
2025-09-27 14:29:07.359907+00:00,SOPORTE,3856.43,385.514,4017.12,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0.024,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4014.30:0.024,0.37063459133321297,-4017.12,-4016.71
2025-09-27 14:29:37.408634+00:00,SOPORTE,3000.0,2472.7210000000005,4017.51,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0.024,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4014.71:0.024,0.3589150321354371,-4017.51,-4016.71
2025-09-27 14:30:07.409917+00:00,SOPORTE,200.0,1698.013,4017.47,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0.024,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4015.10:0.024,0.39035880967782505,-4017.47,-4016.71
2025-09-27 14:30:37.449625+00:00,DUMP,0.0,0.0,4016.02,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0.024,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4015.06:0.024,0.619297989898833,-4016.02,-4016.02
2025-09-27 14:31:07.441597+00:00,SOPORTE,200.0,499.76,4016.68,0.0,0.0,0.0,5,5,0,6.827499999999986,6.820000000000164,6.829999999999927,0,0.123,0.0246,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:3981.88:0.025;BUY:3995.54:0.025;BUY:4002.37:0.024;BUY:4009.19:0.024;BUY:3988.71:0.025,0.6225351398055887,-4016.68,-4016.02
2025-09-27 14:31:37.458841+00:00,SOPORTE,200.0,122.686,4017.52,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0.024,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4014.27:0.024,0.671974702122681,-4017.52,-4016.02
2025-09-27 14:32:07.547021+00:00,SOPORTE,200.0,1522.6549999999997,4018.17,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0.024,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4015.11:0.024,0.832928568541753,-4018.17,-4016.02
2025-09-27 14:32:37.617082+00:00,SOPORTE,200.0,1643.2089999999998,4019.45,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0.024,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4015.76:0.024,1.3314916448455332,-4019.45,-4016.02
2025-09-27 14:33:07.605011+00:00,DUMP,0.0,0.0,4019.21,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0.024,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4017.04:0.024,1.1571646383703043,-4019.21,-4016.68
2025-09-27 14:33:37.642832+00:00,SOPORTE,3905.0,679.8829999999999,4019.99,0.0,0.0,0.0,5,5,0,6.832499999999982,6.829999999999927,6.8400000000001455,0,0.123,0.0246,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4005.54:0.024;BUY:3998.71:0.025;BUY:3991.88:0.025;BUY:3985.05:0.025;BUY:4012.38:0.024,1.002357221900203,-4019.99,-4017.52
2025-09-27 14:34:07.700124+00:00,DUMP,0.0,0.0,4018.57,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0.024,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4017.58:0.024,0.7193886295290497,-4018.57,-4018.17
2025-09-27 14:34:37.703627+00:00,SOPORTE,3000.0,1629.813,4018.69,0.0,0.0,0.0,5,5,0,6.832499999999982,6.829999999999927,6.8400000000001455,0,0.123,0.0246,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:3998.08:0.025;BUY:4004.91:0.024;BUY:4011.74:0.024;BUY:3984.41:0.025;BUY:3991.24:0.025,0.5792408827904023,-4018.69,-4018.57
2025-09-27 14:35:07.769969+00:00,SOPORTE,3816.0,116.826,4016.96,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0.024,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4016.28:0.024,1.114396697902063,-4016.96,-4016.96
2025-09-27 14:35:37.839563+00:00,SOPORTE,200.0,1529.524,4016.7,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0.024,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4014.55:0.024,1.3571182705622824,-4016.7,-4016.7
2025-09-27 14:36:07.856249+00:00,SOPORTE,200.0,1517.453,4017.86,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0.024,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4014.29:0.024,0.9075406328605995,-4017.86,-4016.7
2025-09-27 14:36:37.884338+00:00,DUMP,0.0,0.0,4018.3,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0.024,0.024,0.0,0.0,0.0,0.0,0.0,v1,ETHUSDT,BUY:4015.45:0.024,0.8534166627696012,-4018.3,-4016.7
